"","fee0X128EU","fee1X128EU","liquidityEU","Date","token0PriceEU","tvlUSDEU"
"2517",2.35477231325866e+33,1.1325007495252e+42,1.9479814525831e+19,2023-04-25 08:00:00,1824.65952455856,426722475.997109
"2518",2.35482196155055e+33,1.13253635141343e+42,15815816431787571200,2023-04-25 09:00:00,1816.37734150003,424673384.694823
"2519",2.35488603313228e+33,1.13256371869985e+42,16112410314713272320,2023-04-25 10:00:00,1823.41658315187,424611982.652865
"2520",2.3549022741796e+33,1.13258303733469e+42,16137937062166661120,2023-04-25 11:00:00,1814.13776388458,424015057.543871
"2521",2.35492767737853e+33,1.13259555908386e+42,19013160413615431680,2023-04-25 12:00:00,1815.47488402573,424005129.842818
"2522",2.35497149287726e+33,1.13260749369694e+42,16167375475342204928,2023-04-25 13:00:00,1826.54057777355,424617267.149754
"2523",2.3549890308199e+33,1.13261920287848e+42,19301664940830191616,2023-04-25 14:00:00,1824.61370889793,424808663.194851
"2524",2.35502589159892e+33,1.132642265299e+42,73451701795708149760,2023-04-25 15:00:00,1821.97776875361,424892657.678663
"2525",2.35508000028261e+33,1.13268281044615e+42,18707038351310835712,2023-04-25 16:00:00,1812.2629359155,422850251.029505
"2526",2.35512715864342e+33,1.13270666062076e+42,19215144713569624064,2023-04-25 17:00:00,1814.19199848358,423690783.668052
"2527",2.35516293833908e+33,1.13271635110267e+42,2.0728600463798e+19,2023-04-25 18:00:00,1823.26891365309,422843970.539426
"2528",2.35522866431125e+33,1.13273410652588e+42,19017009162746363904,2023-04-25 19:00:00,1840.0282294849,422425936.142474
"2529",2.35529621811382e+33,1.13277657445913e+42,35064706376055234560,2023-04-25 20:00:00,1834.65529242505,426482428.160236
"2530",2.35532052715431e+33,1.13278572215235e+42,35173481678030393344,2023-04-25 21:00:00,1838.30922134088,426097765.642438
"2531",2.35543236989108e+33,1.13282133889206e+42,17467338180598630400,2023-04-25 22:00:00,1861.52849148872,428982786.983441
"2532",2.35552963950324e+33,1.13286268597109e+42,17478188683695255552,2023-04-25 23:00:00,1871.70360962105,430285947.245741
"2533",2.35557897438458e+33,1.13289119236323e+42,1.8398908812638e+19,2023-04-26,1869.14960425365,430617711.309686
"2534",2.35559702100182e+33,1.1329036019043e+42,1.8481906195572e+19,2023-04-26 01:00:00,1867.05615422412,430424730.504174
"2535",2.3556539154896e+33,1.1329322254672e+42,18482124861231726592,2023-04-26 02:00:00,1868.69906471283,418197030.238133
"2536",2.35567667954213e+33,1.13294231794898e+42,1.00290011453936e+20,2023-04-26 03:00:00,1870.71089558745,426618015.49383
"2537",2.35568300980143e+33,1.13294755315869e+42,21065931043600396288,2023-04-26 04:00:00,1868.95272984516,426619036.476188
"2538",2.35569544296169e+33,1.13296006311595e+42,19974979606699327488,2023-04-26 05:00:00,1863.4190942466,426637743.431918
"2539",2.355706790585e+33,1.13296309250994e+42,20079147173112135680,2023-04-26 06:00:00,1866.28974706265,426515990.805129
"2540",2.35572197909942e+33,1.13296757249839e+42,21099513284256477184,2023-04-26 07:00:00,1869.85330288813,426517956.725381
"2541",2.35574241603316e+33,1.13298293726784e+42,20082828377118461952,2023-04-26 08:00:00,1865.55288897025,426516438.396637
"2542",2.35575303459432e+33,1.13299268052862e+42,19995884481706635264,2023-04-26 09:00:00,1861.73145522773,427333391.643944
"2543",2.35580397409271e+33,1.13300401580778e+42,1.04017415955514e+20,2023-04-26 10:00:00,1876.82156503027,429904138.693152
"2544",2.35587470608427e+33,1.13302079554863e+42,14732472377665204224,2023-04-26 11:00:00,1896.78243506675,431990673.995884
"2545",2.35600328546925e+33,1.13306753565691e+42,13103987843923109888,2023-04-26 12:00:00,1916.95664621867,422205459.639558
"2546",2.35607497950314e+33,1.13310803794592e+42,1.4178539427219e+19,2023-04-26 13:00:00,1913.90932992267,422671864.865273
"2547",2.35634823082702e+33,1.13320031796193e+42,12901660686139881472,2023-04-26 14:00:00,1962.14633014218,426561438.236477
"2548",2.35645255974592e+33,1.13326160076708e+42,13375001200526456832,2023-04-26 15:00:00,1954.05515453884,427008856.736116
"2549",2.35652360318457e+33,1.133305931671e+42,13312449756653264896,2023-04-26 16:00:00,1945.31207944881,426109015.577305
"2550",2.35657170743216e+33,1.13332412463619e+42,14067386183755395072,2023-04-26 17:00:00,1952.89160165604,427220912.864059
"2551",2.35661833322155e+33,1.13334764320591e+42,1.4067449951285e+19,2023-04-26 18:00:00,1953.25890974695,427671715.834668
"2552",2.35665149143519e+33,1.13336997431575e+42,14005073804195475456,2023-04-26 19:00:00,1947.85479600091,424053486.495288
"2553",2.35666628053781e+33,1.13337975291764e+42,14265717943964301312,2023-04-26 20:00:00,1946.26785560034,435540671.32342
"2554",2.35692324190631e+33,1.13363758393859e+42,15535938330431778816,2023-04-26 21:00:00,1829.95251437086,420260063.084754
"2555",2.35739751675342e+33,1.1338582599635e+42,1.9044160092143e+19,2023-04-26 22:00:00,1866.15638019405,422717019.568598
"2556",2.3576074066839e+33,1.13395662389873e+42,19751635325949198336,2023-04-26 23:00:00,1879.9348684625,425528974.446476
"2557",2.35768473065419e+33,1.13401322204173e+42,20269008298707533824,2023-04-27,1865.44747259493,426580168.03524
"2558",2.35773094542525e+33,1.1340372511249e+42,25243672462661533696,2023-04-27 01:00:00,1866.10546464604,426980932.440049
"2559",2.35799761825121e+33,1.13411883250755e+42,19582576485684084736,2023-04-27 02:00:00,1920.95141135111,434242232.27043
"2560",2.35809875344977e+33,1.13420343938191e+42,21531415323039772672,2023-04-27 03:00:00,1891.20595885055,430960946.429116
"2561",2.35819003343836e+33,1.13423167421168e+42,22167301398770425856,2023-04-27 04:00:00,1910.66448225036,432268723.129034
"2562",2.35822115419211e+33,1.13426110746902e+42,24165510378200412160,2023-04-27 05:00:00,1897.87556697476,431922266.946066
"2563",2.35834668530109e+33,1.13431206160164e+42,22155329057992929280,2023-04-27 06:00:00,1912.37271206043,432707523.457478
"2564",2.358386582827e+33,1.13433687152527e+42,23016292097108656128,2023-04-27 07:00:00,1908.48697274283,433321432.728071
"2565",2.35844171980879e+33,1.13439262438697e+42,22707674662186848256,2023-04-27 08:00:00,1882.73780558203,430203170.929926
"2566",2.35848323133419e+33,1.13441014040007e+42,69383510402951364608,2023-04-27 09:00:00,1887.08968750546,430791159.390644
"2567",2.35853206808765e+33,1.13444068871327e+42,22737453703045402624,2023-04-27 10:00:00,1882.61542720105,431178100.490431
"2568",2.35856320128847e+33,1.13445854078112e+42,22946210444555886592,2023-04-27 11:00:00,1881.34917420715,443540131.495035
"2569",2.35858670682047e+33,1.1344671123536e+42,21918028022316187648,2023-04-27 12:00:00,1885.49626590023,443416815.34482
"2570",2.35860891925439e+33,1.13448494629042e+42,22738552199072636928,2023-04-27 13:00:00,1880.53021375977,443263561.853799
"2571",2.35873254257464e+33,1.13455371777853e+42,22904134413394599936,2023-04-27 14:00:00,1876.56458084908,442101746.096775
"2572",2.35882939367608e+33,1.13459689132212e+42,22185919446316187648,2023-04-27 15:00:00,1884.38047009891,442999393.109459
"2573",2.35887787703195e+33,1.13462168983471e+42,22286084309801107456,2023-04-27 16:00:00,1885.27609194651,443194112.010222
"2574",2.35898849282123e+33,1.13466516162471e+42,5.8340783645692e+19,2023-04-27 17:00:00,1899.56449153879,444291268.797665
"2575",2.35902364591432e+33,1.1346837414706e+42,58435191525936824320,2023-04-27 18:00:00,1899.91354350814,444656176.563214
"2576",2.359062596967e+33,1.13469829431466e+42,56903028080084574208,2023-04-27 19:00:00,1905.26496700291,445813191.708421
"2577",2.35917124061148e+33,1.13473104943227e+42,20042682037614542848,2023-04-27 20:00:00,1928.4573565321,448848352.440188
"2578",2.35921419274082e+33,1.13476102691336e+42,20156225966972678144,2023-04-27 21:00:00,1921.68161698891,447444282.149537
"2579",2.35926832335987e+33,1.13479118495919e+42,22745903957986447360,2023-04-27 22:00:00,1919.16662468565,434335487.586827
"2580",2.35930485189468e+33,1.13481360744171e+42,27964967193415467008,2023-04-27 23:00:00,1915.82194859457,434618883.235611
"2581",2.35933825518785e+33,1.13484246999155e+42,22678069244845793280,2023-04-28,1905.28547243536,433274390.969772
"2582",2.35936397607918e+33,1.1348509922316e+42,22962938046419677184,2023-04-28 01:00:00,1909.53114077608,433741587.261517
"2583",2.3594065597116e+33,1.13486909802908e+42,22947467666521124864,2023-04-28 02:00:00,1913.64589065994,434131548.453516
"2584",2.35943296563755e+33,1.13488492131277e+42,22981894897497710592,2023-04-28 03:00:00,1911.70116582488,434318868.331261
"2585",2.35944702498916e+33,1.13489710120165e+42,22659038859958194176,2023-04-28 04:00:00,1906.98998313116,434334231.077064
"2586",2.35945875882381e+33,1.13490383097789e+42,22718080579903074304,2023-04-28 05:00:00,1906.24022763428,434224905.754524
"2587",2.35948133623927e+33,1.13490628712136e+42,1.03870521375055e+20,2023-04-28 06:00:00,1915.61718669768,439294227.93635
"2588",2.35949837465065e+33,1.1349152391394e+42,37250750328100241408,2023-04-28 07:00:00,1915.56844519211,438467226.763957
"2589",2.35952228407577e+33,1.13492774787484e+42,37244622588304801792,2023-04-28 08:00:00,1915.54053927866,438390255.104201
"2590",2.35954672971631e+33,1.13493613784953e+42,32023622065598455808,2023-04-28 09:00:00,1919.82616516416,438793765.127713
"2591",2.35957033420835e+33,1.13495851110691e+42,23116449126093635584,2023-04-28 10:00:00,1909.94525488661,437637658.223781
"2592",2.3595910715696e+33,1.13497036386502e+42,23158495635608698880,2023-04-28 11:00:00,1908.92134534277,438811575.194566
"2593",2.3596075754758e+33,1.13497521497503e+42,31949027160265400320,2023-04-28 12:00:00,1912.41848865088,437711154.052475
"2594",2.35962957470379e+33,1.1349957794634e+42,2.3038064060797e+19,2023-04-28 13:00:00,1903.86968653474,437473517.942632
"2595",2.35968307733689e+33,1.13502735693599e+42,24349630226049245184,2023-04-28 14:00:00,1900.43181073451,437051504.420959
"2596",2.35973364637467e+33,1.13506577510438e+42,25870072145096314880,2023-04-28 15:00:00,1889.10071057822,435196354.557257
"2597",2.35979018001139e+33,1.13509695162868e+42,25887170962664464384,2023-04-28 16:00:00,1887.82465825872,435694776.960926
"2598",2.35983872368963e+33,1.13512400980641e+42,24075235456585080832,2023-04-28 17:00:00,1886.61215466382,431960552.410256
"2599",2.35988201094576e+33,1.13513973750192e+42,24485712156968652800,2023-04-28 18:00:00,1893.54367885523,432890191.5641
"2600",2.35990023943534e+33,1.13515239965627e+42,2.4709272190495e+19,2023-04-28 19:00:00,1890.62811643682,432851751.71575
"2601",2.35993332338847e+33,1.13516668955635e+42,24752393258843758592,2023-04-28 20:00:00,1893.7520895497,432879677.968822
"2602",2.35996731338095e+33,1.13518383371491e+42,2.4547379117097e+19,2023-04-28 21:00:00,1894.44012956546,434096067.015907
"2603",2.35998153555554e+33,1.13518929474418e+42,23942640488841379840,2023-04-28 22:00:00,1896.46633387112,432291002.918024
"2604",2.35999113227163e+33,1.13519475030211e+42,23987306354420752384,2023-04-28 23:00:00,1896.08188073104,432570516.746484
"2605",2.36000604790573e+33,1.13520226681229e+42,23988700824277286912,2023-04-29,1896.41806033431,432572571.940271
"2606",2.36001742876434e+33,1.13521138210745e+42,24496740627007492096,2023-04-29 01:00:00,1893.40410341054,432309754.925258
"2607",2.36002430684311e+33,1.13521939997103e+42,23347302890818650112,2023-04-29 02:00:00,1889.23354508162,432021581.742317
"2608",2.36003311029653e+33,1.13522131934671e+42,23738407703053860864,2023-04-29 03:00:00,1891.89397386256,430382878.359017
"2609",2.36005091221187e+33,1.13522434595975e+42,22578158267430363136,2023-04-29 04:00:00,1897.939983574,430366442.156198
"2610",2.36006873496477e+33,1.13523280938416e+42,22579829455243206656,2023-04-29 05:00:00,1898.87981597429,430802270.621532
"2611",2.36011761182367e+33,1.13525317404917e+42,21276858704690946048,2023-04-29 06:00:00,1904.03707556334,431338591.103506
"2612",2.36012170274169e+33,1.13525833843479e+42,21304192343446093824,2023-04-29 07:00:00,1901.12874837633,431347676.085137
"2613",2.36012861130873e+33,1.13526273832971e+42,22616602849871085568,2023-04-29 08:00:00,1900.35266355643,431403917.821468
"2614",2.36014490767378e+33,1.13526841847774e+42,21192022380378644480,2023-04-29 09:00:00,1903.18092705148,430087057.521477
"2615",2.36015052399558e+33,1.13527380494312e+42,21186369901238370304,2023-04-29 10:00:00,1901.48126272736,430078714.637592
"2616",2.36015947513408e+33,1.13527644993234e+42,21205694122121445376,2023-04-29 11:00:00,1902.81997247598,430006414.832238
"2617",2.36016458656719e+33,1.13528348063035e+42,2.250271306209e+19,2023-04-29 12:00:00,1898.60262443947,430010903.854068
"2618",2.3601749337817e+33,1.13528912994682e+42,2.250271306209e+19,2023-04-29 13:00:00,1898.40738214245,430000499.506769
"2619",2.36018171685308e+33,1.13529141568183e+42,22512547878172880896,2023-04-29 14:00:00,1899.66416261334,429996543.90106
"2620",2.36022197172022e+33,1.13529822866515e+42,29820836053927608320,2023-04-29 15:00:00,1913.67145069189,431295187.705991
"2621",2.3602343698149e+33,1.13530732013591e+42,30726806111981813760,2023-04-29 16:00:00,1910.98224986448,431112102.268168
"2622",2.36024485413494e+33,1.13531664291441e+42,1.71005392643432e+21,2023-04-29 17:00:00,1907.31394556546,468053731.595817
"2623",2.3602619706358e+33,1.13532542241489e+42,21387225220311347200,2023-04-29 18:00:00,1907.57038886934,430599868.843414
"2624",2.36028598706588e+33,1.13535140718726e+42,23696877918051086336,2023-04-29 19:00:00,1894.56430973029,430430216.617974
"2625",2.36029953458101e+33,1.13535526267913e+42,22051875606765699072,2023-04-29 20:00:00,1897.75436545368,429146523.950432
"2626",2.36032043684297e+33,1.1353593243595e+42,20980522533239648256,2023-04-29 21:00:00,1904.50110644332,429980734.807214
"2627",2.3603292672746e+33,1.13536463057574e+42,20981021708244729856,2023-04-29 22:00:00,1903.82865933677,430018142.727533
"2628",2.36034251989262e+33,1.13537044292921e+42,20773166817795555328,2023-04-29 23:00:00,1904.96513771163,430023671.457537
"2629",2.36034712171746e+33,1.13537274114254e+42,20559306088596389888,2023-04-30,1905.0773799471,429978369.097269
"2630",2.36036766293384e+33,1.13538000640714e+42,20406205773126397952,2023-04-30 01:00:00,1908.52915177294,430279374.703808
"2631",2.36037146116324e+33,1.13538998267019e+42,23211420059734757376,2023-04-30 02:00:00,1900.73684895948,430315442.7102
"2632",2.36038003420442e+33,1.13539957398011e+42,22987684881577947136,2023-04-30 03:00:00,1895.83125294999,429906602.413324
"2633",2.36040467820332e+33,1.13540902203236e+42,22996766746416861184,2023-04-30 04:00:00,1899.22723217226,429825051.258555
"2634",2.36041213282298e+33,1.13541622291871e+42,24025513330801082368,2023-04-30 05:00:00,1896.81393976099,429736392.26337
"2635",2.36042457837118e+33,1.13541919484923e+42,23140565418217562112,2023-04-30 06:00:00,1899.53151124462,429816604.555817
"2636",2.36043481109181e+33,1.13542053584392e+42,21544567944239706112,2023-04-30 07:00:00,1903.46866321179,429810510.535191
"2637",2.36044431056611e+33,1.13542389087342e+42,1.58441750199407e+20,2023-04-30 08:00:00,1905.06402737593,450514103.902863
"2638",2.3604463161674e+33,1.13542602407593e+42,22346515613073633280,2023-04-30 09:00:00,1904.00934311309,449875557.842679
"2639",2.36045613247382e+33,1.13543034212293e+42,1.59406586403051e+20,2023-04-30 10:00:00,1904.82328727529,450121631.900087
"2640",2.3604702300951e+33,1.13543825628064e+42,23439234498524717056,2023-04-30 11:00:00,1904.32893009232,450237658.107185
"2641",2.36048574534049e+33,1.13544632324148e+42,23237288740710776832,2023-04-30 12:00:00,1904.39505266398,450823819.204775
"2642",2.36051789356557e+33,1.13546729826719e+42,23740978056083857408,2023-04-30 13:00:00,1900.67873491829,449930702.762596
"2643",2.36052747827061e+33,1.1354712800426e+42,22776848256989200384,2023-04-30 14:00:00,1901.47531607893,450073807.26467
"2644",2.36053969400621e+33,1.13547296936031e+42,1.58909240774839e+20,2023-04-30 15:00:00,1906.08231791707,450132300.654885
"2645",2.36055383596366e+33,1.13547716106919e+42,1.60939445613012e+20,2023-04-30 16:00:00,1909.23919370195,450552111.59022
"2646",2.36066522948896e+33,1.13552191422791e+42,17676883266102738944,2023-04-30 17:00:00,1922.15276671228,428816446.058536
"2647",2.36070736676981e+33,1.13553884430243e+42,17673657282246379520,2023-04-30 18:00:00,1927.05158089865,429234096.668709
"2648",2.36073328492045e+33,1.13555601491817e+42,18223156085778554880,2023-04-30 19:00:00,1923.39368742332,429232347.960087
"2649",2.36075807609035e+33,1.13557201759277e+42,19088663577390252032,2023-04-30 20:00:00,1920.20782224282,428599588.517256
"2650",2.36079118126584e+33,1.13560531008954e+42,21217897946362798080,2023-04-30 21:00:00,1904.66456894848,426281806.349686
"2651",2.36085242111563e+33,1.13565036921983e+42,20221592675327524864,2023-04-30 22:00:00,1892.39540234635,424884975.160199
"2652",2.3608774164997e+33,1.13566103058503e+42,24364401772154527744,2023-04-30 23:00:00,1894.84604209541,425394055.886933
"2653",2.36088819402403e+33,1.1356682677415e+42,29098734017058570240,2023-05-01,1893.34388884588,425427249.831882
"2654",2.36090887722596e+33,1.1357004644803e+42,18136902908535388160,2023-05-01 01:00:00,1872.94813425741,413688236.049756
"2655",2.36096456311461e+33,1.13571799712222e+42,17638027633176573952,2023-05-01 02:00:00,1884.90710089998,423336247.345718
"2656",2.361030604263e+33,1.13580488330203e+42,18105270509560741888,2023-05-01 03:00:00,1836.37236207425,417571507.34057
"2657",2.36110084775366e+33,1.13583438559414e+42,17851327944728678400,2023-05-01 04:00:00,1844.38942687818,417363466.010067
"2658",2.36113598363969e+33,1.13585087526826e+42,15909293971061184512,2023-05-01 05:00:00,1846.74178496323,417778966.864963
